Cafe,Summary Style,Summary Similarity,Keyword Style,Keyword Similarity
기와르,클래식,0.8951081037521362,스트릿,0.9773244857788086
기와르,스포티,0.8872513771057129,클래식,0.9754906892776489
기와르,시크,0.8853535652160645,시크,0.9735060334205627
기와르,스트릿,0.8824465274810791,캐주얼,0.9670426845550537
기와르,워크웨어,0.8781939148902893,워크웨어,0.9554815888404846
누데이크 성수,미니멀,0.9317455887794495,걸리시,0.9798531532287598
누데이크 성수,걸리시,0.9267516732215881,캐주얼,0.9745606184005737
누데이크 성수,캐주얼,0.9252138137817383,미니멀,0.973825991153717
누데이크 성수,고프코어,0.9214152097702026,고프코어,0.9651836156845093
누데이크 성수,시티보이,0.9107314944267273,로맨틱,0.9604225754737854
누데이크 성수,로맨틱,0.9074006676673889,시티보이,0.9590374827384949
누데이크 성수,레트로,0.9063341021537781,레트로,0.9567911624908447
누데이크 성수,클래식,0.8877130746841431,시크,0.9517749547958374
누데이크 성수,스포티,0.8813544511795044,클래식,0.949867308139801
누데이크 성수,시크,0.8786704540252686,스포티,0.9446942210197449
누데이크 성수,스트릿,0.8743083477020264,워크웨어,0.9425519704818726
누데이크 성수,워크웨어,0.870546281337738,스트릿,0.9410560727119446
브로벨커피,미니멀,0.9501262307167053,레트로,0.9910281300544739
브로벨커피,캐주얼,0.9426872730255127,시티보이,0.9893934726715088
브로벨커피,고프코어,0.939687967300415,로맨틱,0.9889872074127197
브로벨커피,걸리시,0.938464879989624,미니멀,0.9871386289596558
브로벨커피,시티보이,0.9335571527481079,스트릿,0.9855865240097046
브로벨커피,레트로,0.9317919611930847,클래식,0.9854757189750671
브로벨커피,로맨틱,0.9286991357803345,고프코어,0.9852975606918335
브로벨커피,클래식,0.9168026447296143,시크,0.9827332496643066
브로벨커피,시크,0.9063462018966675,스포티,0.9798448085784912
브로벨커피,스포티,0.9057056903839111,캐주얼,0.9798245429992676
브로벨커피,스트릿,0.9037099480628967,걸리시,0.9782445430755615
브로벨커피,워크웨어,0.8936899900436401,워크웨어,0.966698169708252
모센즈스위트 성수점,미니멀,0.9500153660774231,걸리시,0.9875758290290833
모센즈스위트 성수점,캐주얼,0.9404366612434387,미니멀,0.9863289594650269
모센즈스위트 성수점,걸리시,0.9376396536827087,로맨틱,0.9843578934669495
모센즈스위트 성수점,고프코어,0.9360758066177368,고프코어,0.9821937084197998
모센즈스위트 성수점,시티보이,0.9293394088745117,시티보이,0.9818310737609863
모센즈스위트 성수점,레트로,0.9283225536346436,레트로,0.9797467589378357
모센즈스위트 성수점,로맨틱,0.9242277145385742,캐주얼,0.9771193265914917
모센즈스위트 성수점,클래식,0.9138579368591309,클래식,0.969646155834198
모센즈스위트 성수점,시크,0.9038138389587402,시크,0.9693522453308105
모센즈스위트 성수점,스트릿,0.8982448577880859,스트릿,0.9683672189712524
모센즈스위트 성수점,스포티,0.895259439945221,스포티,0.967749297618866
모센즈스위트 성수점,워크웨어,0.8884291648864746,워크웨어,0.9593576192855835
하루앤원데이,미니멀,0.9231464266777039,걸리시,0.9897744059562683
하루앤원데이,걸리시,0.9154188632965088,고프코어,0.9896395206451416
하루앤원데이,캐주얼,0.9145519137382507,미니멀,0.9880291223526001
하루앤원데이,고프코어,0.9096485376358032,로맨틱,0.9863494038581848
하루앤원데이,시티보이,0.8981010913848877,시티보이,0.9862212538719177
하루앤원데이,레트로,0.8941555619239807,레트로,0.9826196432113647
하루앤원데이,로맨틱,0.8920856714248657,캐주얼,0.977906346321106
하루앤원데이,클래식,0.8780679702758789,스포티,0.9761174917221069
하루앤원데이,시크,0.8669425845146179,스트릿,0.9710882902145386
하루앤원데이,스포티,0.8619638681411743,클래식,0.97091144323349
하루앤원데이,스트릿,0.8613651394844055,시크,0.9679962396621704
하루앤원데이,워크웨어,0.8582395911216736,워크웨어,0.9624313116073608
로우키,미니멀,0.9497829079627991,레트로,0.9881446957588196
로우키,캐주얼,0.9412151575088501,로맨틱,0.9869748950004578
로우키,걸리시,0.9359936714172363,고프코어,0.9864819049835205
로우키,고프코어,0.9351201057434082,시티보이,0.9863891005516052
로우키,시티보이,0.9289619326591492,미니멀,0.9849448204040527
로우키,레트로,0.9254777431488037,걸리시,0.9824183583259583
로우키,로맨틱,0.9227834939956665,클래식,0.9781501889228821
로우키,클래식,0.9142699241638184,캐주얼,0.9769186973571777
로우키,시크,0.9031144976615906,시크,0.9764018058776855
로우키,스트릿,0.8990101218223572,스포티,0.9739431142807007
로우키,스포티,0.8944715261459351,스트릿,0.9727797508239746
로우키,워크웨어,0.8917665481567383,워크웨어,0.9533437490463257
카페바로,미니멀,0.944818913936615,로맨틱,0.9870420694351196
카페바로,캐주얼,0.9406225085258484,고프코어,0.9861238598823547
카페바로,걸리시,0.9349372386932373,미니멀,0.9854283332824707
카페바로,고프코어,0.9277542233467102,레트로,0.9852029085159302
카페바로,레트로,0.9198646545410156,시티보이,0.9850890636444092
카페바로,시티보이,0.9198195934295654,스포티,0.9820190072059631
카페바로,로맨틱,0.9160642623901367,걸리시,0.9816408753395081
카페바로,클래식,0.9071947336196899,캐주얼,0.9804043769836426
카페바로,시크,0.9003145694732666,클래식,0.9791675806045532
카페바로,스트릿,0.8896899223327637,시크,0.9786306619644165
카페바로,스포티,0.8861807584762573,스트릿,0.9774730205535889
카페바로,워크웨어,0.8839687705039978,워크웨어,0.9645761251449585
카페소림,미니멀,0.9429540038108826,로맨틱,0.983993411064148
카페소림,캐주얼,0.9369643926620483,시티보이,0.980160117149353
카페소림,걸리시,0.9323028326034546,스포티,0.9799001812934875
카페소림,고프코어,0.9278408288955688,레트로,0.9797977209091187
카페소림,시티보이,0.9198222160339355,고프코어,0.9743529558181763
카페소림,레트로,0.9191365242004395,스트릿,0.9734879732131958
카페소림,로맨틱,0.9166547060012817,클래식,0.9705843925476074
카페소림,클래식,0.9057489633560181,미니멀,0.9679371118545532
카페소림,시크,0.8963704109191895,시크,0.9678566455841064
카페소림,스트릿,0.8899973630905151,걸리시,0.9676743745803833
카페소림,스포티,0.8880226612091064,캐주얼,0.9595938920974731
카페소림,워크웨어,0.8823863863945007,워크웨어,0.9489061832427979
와이덴 성수,미니멀,0.9334729909896851,걸리시,0.9862421751022339
와이덴 성수,캐주얼,0.9287048578262329,미니멀,0.9851357936859131
와이덴 성수,걸리시,0.9225517511367798,고프코어,0.9835847616195679
와이덴 성수,고프코어,0.91487717628479,로맨틱,0.9822831153869629
와이덴 성수,레트로,0.9054079055786133,시티보이,0.9805947542190552
와이덴 성수,시티보이,0.9054056406021118,레트로,0.9797611236572266
와이덴 성수,로맨틱,0.9010400176048279,캐주얼,0.9797070026397705
와이덴 성수,클래식,0.8913138508796692,스트릿,0.9748296737670898
와이덴 성수,시크,0.8832612633705139,스포티,0.9744911193847656
와이덴 성수,스트릿,0.8717769384384155,클래식,0.9740827083587646
와이덴 성수,스포티,0.8676912188529968,시크,0.9739986062049866
와이덴 성수,워크웨어,0.867195188999176,워크웨어,0.969753623008728
오푸,미니멀,0.9268004894256592,레트로,0.9906185865402222
오푸,캐주얼,0.9219980239868164,로맨틱,0.9886188507080078
오푸,걸리시,0.913753867149353,시티보이,0.9885155558586121
오푸,고프코어,0.9096133708953857,클래식,0.9854005575180054
오푸,시티보이,0.9003381729125977,미니멀,0.9842748045921326
오푸,레트로,0.898033082485199,고프코어,0.9835471510887146
오푸,로맨틱,0.8938846588134766,스트릿,0.9834892153739929
오푸,클래식,0.8843963742256165,시크,0.981607973575592
오푸,시크,0.8754457831382751,캐주얼,0.9779873490333557
오푸,스트릿,0.865056574344635,스포티,0.9763158559799194
오푸,워크웨어,0.8614991903305054,걸리시,0.9756199717521667
오푸,스포티,0.8611592054367065,워크웨어,0.961296796798706
리브릭,미니멀,0.9531879425048828,고프코어,0.9871864318847656
리브릭,고프코어,0.9453810453414917,시티보이,0.9867249131202698
리브릭,걸리시,0.9446282982826233,로맨틱,0.985016942024231
리브릭,캐주얼,0.9413678646087646,레트로,0.982980489730835
리브릭,시티보이,0.9391140937805176,걸리시,0.9810910224914551
리브릭,로맨틱,0.9350079298019409,미니멀,0.9808504581451416
리브릭,레트로,0.933910608291626,캐주얼,0.9726197719573975
리브릭,클래식,0.915189802646637,스포티,0.9720624089241028
리브릭,스포티,0.9094580411911011,클래식,0.9698408842086792
리브릭,시크,0.9065327644348145,시크,0.9682585597038269
리브릭,스트릿,0.9057555794715881,스트릿,0.9675184488296509
리브릭,워크웨어,0.8988108038902283,워크웨어,0.9501680135726929
앙골로에스프레소,미니멀,0.9551047682762146,레트로,0.9919211268424988
앙골로에스프레소,캐주얼,0.9467757940292358,로맨틱,0.9892669320106506
앙골로에스프레소,고프코어,0.9421900510787964,시티보이,0.9886267781257629
앙골로에스프레소,걸리시,0.941941499710083,고프코어,0.9872905015945435
앙골로에스프레소,시티보이,0.9362369775772095,미니멀,0.9858801960945129
앙골로에스프레소,레트로,0.9341011047363281,클래식,0.9834439754486084
앙골로에스프레소,로맨틱,0.9307480454444885,걸리시,0.9808878302574158
앙골로에스프레소,클래식,0.9191937446594238,시크,0.9800312519073486
앙골로에스프레소,시크,0.9102832674980164,캐주얼,0.9799919724464417
앙골로에스프레소,스트릿,0.9034228324890137,스트릿,0.9799141883850098
앙골로에스프레소,스포티,0.9028992652893066,스포티,0.979073703289032
앙골로에스프레소,워크웨어,0.8941821455955505,워크웨어,0.959398627281189
카페리빈 성수점,미니멀,0.9485340714454651,미니멀,0.9875763654708862
카페리빈 성수점,캐주얼,0.9412263631820679,캐주얼,0.986255407333374
카페리빈 성수점,걸리시,0.9391322135925293,시크,0.9844518303871155
카페리빈 성수점,고프코어,0.9373434782028198,고프코어,0.9844211339950562
카페리빈 성수점,시티보이,0.9294501543045044,걸리시,0.9828593730926514
카페리빈 성수점,레트로,0.9269649386405945,레트로,0.9818652272224426
카페리빈 성수점,로맨틱,0.9249878525733948,로맨틱,0.9818098545074463
카페리빈 성수점,클래식,0.9118061065673828,클래식,0.9813984036445618
카페리빈 성수점,시크,0.9018093347549438,시티보이,0.980750560760498
카페리빈 성수점,스포티,0.8975754976272583,스트릿,0.9799224138259888
카페리빈 성수점,스트릿,0.8955380916595459,워크웨어,0.9770413637161255
카페리빈 성수점,워크웨어,0.8857237100601196,스포티,0.9750140309333801
베티버 성수,미니멀,0.9437309503555298,시티보이,0.9931898713111877
베티버 성수,걸리시,0.9355846643447876,로맨틱,0.9908022880554199
베티버 성수,캐주얼,0.9341455698013306,레트로,0.9895007610321045
베티버 성수,고프코어,0.9321585893630981,고프코어,0.9884556531906128
베티버 성수,시티보이,0.9254037737846375,미니멀,0.984079122543335
베티버 성수,레트로,0.9212979078292847,스트릿,0.9836563467979431
베티버 성수,로맨틱,0.9208699464797974,클래식,0.9817433953285217
베티버 성수,클래식,0.9047266840934753,스포티,0.9806294441223145
베티버 성수,시크,0.8949592113494873,시크,0.9767318367958069
베티버 성수,스포티,0.8935498595237732,캐주얼,0.9765740633010864
베티버 성수,스트릿,0.8915712237358093,걸리시,0.9758791923522949
베티버 성수,워크웨어,0.883671224117279,워크웨어,0.9632308483123779
구테로이테 성수센트럴키친,미니멀,0.9357286691665649,레트로,0.9894813299179077
구테로이테 성수센트럴키친,캐주얼,0.9293068647384644,로맨틱,0.9877039790153503
구테로이테 성수센트럴키친,걸리시,0.9241467714309692,시티보이,0.9859248995780945
구테로이테 성수센트럴키친,고프코어,0.9194468259811401,고프코어,0.9840642213821411
구테로이테 성수센트럴키친,시티보이,0.9095492362976074,미니멀,0.9826306700706482
구테로이테 성수센트럴키친,레트로,0.9083951115608215,클래식,0.9825621247291565
구테로이테 성수센트럴키친,로맨틱,0.9051512479782104,캐주얼,0.9779233932495117
구테로이테 성수센트럴키친,클래식,0.8955546617507935,걸리시,0.9777679443359375
구테로이테 성수센트럴키친,시크,0.8865479230880737,스트릿,0.9776712656021118
구테로이테 성수센트럴키친,스트릿,0.8765827417373657,시크,0.9772959351539612
구테로이테 성수센트럴키친,스포티,0.8746196627616882,스포티,0.9755213260650635
구테로이테 성수센트럴키친,워크웨어,0.8727557063102722,워크웨어,0.9542371034622192
야페,미니멀,0.9301810264587402,시티보이,0.9924066066741943
야페,걸리시,0.9237257242202759,로맨틱,0.9905991554260254
야페,캐주얼,0.9231908917427063,레트로,0.9895583391189575
야페,고프코어,0.9164934754371643,고프코어,0.9890823364257812
야페,시티보이,0.90740966796875,미니멀,0.9830400347709656
야페,레트로,0.9055169224739075,스포티,0.9822592735290527
야페,로맨틱,0.9036275148391724,스트릿,0.9809514284133911
야페,클래식,0.8871689438819885,클래식,0.9785469770431519
야페,시크,0.8785069584846497,걸리시,0.9767500758171082
야페,스포티,0.8709483742713928,시크,0.9742228984832764
야페,스트릿,0.8694723844528198,캐주얼,0.971892774105072
야페,워크웨어,0.8654781579971313,워크웨어,0.9587767124176025
베러초이스,미니멀,0.9467494487762451,레트로,0.991104245185852
베러초이스,걸리시,0.9386870861053467,클래식,0.9883708953857422
베러초이스,캐주얼,0.935210645198822,로맨틱,0.9881752729415894
베러초이스,고프코어,0.9344677925109863,시티보이,0.9866194725036621
베러초이스,시티보이,0.9268026351928711,스트릿,0.9841023683547974
베러초이스,로맨틱,0.9232534170150757,미니멀,0.9835584163665771
베러초이스,레트로,0.9220797419548035,시크,0.9833346009254456
베러초이스,클래식,0.9039188623428345,고프코어,0.9831088781356812
베러초이스,스포티,0.8973829746246338,스포티,0.9782372713088989
베러초이스,시크,0.8945039510726929,캐주얼,0.9771372079849243
베러초이스,스트릿,0.8916944265365601,걸리시,0.9766546487808228
베러초이스,워크웨어,0.8842254281044006,워크웨어,0.9621214866638184
삼옥,미니멀,0.9468285441398621,걸리시,0.9900804162025452
삼옥,걸리시,0.9414220452308655,미니멀,0.9889707565307617
삼옥,고프코어,0.9398497939109802,고프코어,0.9882365465164185
삼옥,캐주얼,0.9368733763694763,시티보이,0.9879128336906433
삼옥,시티보이,0.9325504302978516,로맨틱,0.9868462085723877
삼옥,로맨틱,0.9295397400856018,레트로,0.9815903902053833
삼옥,레트로,0.9274705648422241,캐주얼,0.9796119928359985
삼옥,클래식,0.9078819751739502,클래식,0.9726343750953674
삼옥,스포티,0.903573751449585,스트릿,0.9723563194274902
삼옥,시크,0.898137092590332,스포티,0.9720533490180969
삼옥,스트릿,0.8960176110267639,시크,0.9700137376785278
삼옥,워크웨어,0.8884859085083008,워크웨어,0.9626952409744263
젤라또투유,미니멀,0.9515198469161987,레트로,0.9833279848098755
젤라또투유,캐주얼,0.9461414217948914,로맨틱,0.9820146560668945
젤라또투유,걸리시,0.9378299713134766,캐주얼,0.9815354347229004
젤라또투유,고프코어,0.9365114569664001,걸리시,0.9814274907112122
젤라또투유,시티보이,0.9284853935241699,미니멀,0.9812829494476318
젤라또투유,레트로,0.9280332922935486,클래식,0.9809150695800781
젤라또투유,로맨틱,0.9241565465927124,고프코어,0.9791056513786316
젤라또투유,클래식,0.9181602001190186,시티보이,0.9788081645965576
젤라또투유,시크,0.906436562538147,시크,0.9778347015380859
젤라또투유,스트릿,0.9005648493766785,스트릿,0.9745562672615051
젤라또투유,스포티,0.8953105807304382,스포티,0.9712551832199097
젤라또투유,워크웨어,0.8902837634086609,워크웨어,0.9583492279052734
어피스앤드피스,미니멀,0.9498962759971619,로맨틱,0.9837957620620728
어피스앤드피스,고프코어,0.9419870972633362,고프코어,0.9829574823379517
어피스앤드피스,걸리시,0.9406301379203796,시티보이,0.9820249080657959
어피스앤드피스,시티보이,0.9373883008956909,걸리시,0.9812663197517395
어피스앤드피스,캐주얼,0.9373558759689331,미니멀,0.9780876636505127
어피스앤드피스,레트로,0.9316630959510803,스포티,0.976752519607544
어피스앤드피스,로맨틱,0.9310933351516724,레트로,0.9741469621658325
어피스앤드피스,클래식,0.9143542647361755,캐주얼,0.9630777835845947
어피스앤드피스,스포티,0.9042778015136719,스트릿,0.9610645174980164
어피스앤드피스,시크,0.9036682844161987,클래식,0.954876184463501
어피스앤드피스,스트릿,0.9028876423835754,시크,0.9544782638549805
어피스앤드피스,워크웨어,0.8916415572166443,워크웨어,0.9527961015701294
카페 스트랏,미니멀,0.9159185290336609,고프코어,0.9918663501739502
카페 스트랏,캐주얼,0.9101277589797974,시티보이,0.9914852976799011
카페 스트랏,걸리시,0.9051035642623901,레트로,0.989900529384613
카페 스트랏,고프코어,0.9010875821113586,미니멀,0.9887982606887817
카페 스트랏,시티보이,0.8907747268676758,로맨틱,0.9879472851753235
카페 스트랏,레트로,0.8886353969573975,캐주얼,0.980615496635437
카페 스트랏,로맨틱,0.8858782052993774,클래식,0.9805383682250977
카페 스트랏,클래식,0.8727580308914185,걸리시,0.9801139831542969
카페 스트랏,시크,0.8623361587524414,스트릿,0.9788553714752197
카페 스트랏,스포티,0.8541750907897949,스포티,0.9787240028381348
카페 스트랏,스트릿,0.8529391884803772,시크,0.9747284054756165
카페 스트랏,워크웨어,0.8478182554244995,워크웨어,0.9586730003356934
플록스,걸리시,0.893911600112915,걸리시,0.9842953681945801
플록스,미니멀,0.8921039700508118,캐주얼,0.9830347299575806
플록스,캐주얼,0.8877058625221252,미니멀,0.9811322689056396
플록스,고프코어,0.8708184957504272,고프코어,0.9784757494926453
플록스,로맨틱,0.8544817566871643,로맨틱,0.9776966571807861
플록스,시티보이,0.8534321188926697,시크,0.9767450094223022
플록스,레트로,0.8494740128517151,레트로,0.9754191637039185
플록스,워크웨어,0.8426869511604309,시티보이,0.9737343788146973
플록스,시크,0.8344821929931641,클래식,0.9732470512390137
플록스,클래식,0.833132266998291,스포티,0.972937822341919
플록스,스포티,0.8287147283554077,스트릿,0.9721461534500122
플록스,스트릿,0.8214886784553528,워크웨어,0.9711945056915283
마이쥬스 성수낙낙점,미니멀,0.9388635158538818,걸리시,0.9869192242622375
마이쥬스 성수낙낙점,캐주얼,0.932485044002533,미니멀,0.9856809377670288
마이쥬스 성수낙낙점,걸리시,0.9300416707992554,로맨틱,0.9851555228233337
마이쥬스 성수낙낙점,고프코어,0.9237130880355835,시티보이,0.9843951463699341
마이쥬스 성수낙낙점,시티보이,0.9151356220245361,레트로,0.9838528037071228
마이쥬스 성수낙낙점,레트로,0.9141134023666382,고프코어,0.9821940660476685
마이쥬스 성수낙낙점,로맨틱,0.9120519161224365,캐주얼,0.9798154234886169
마이쥬스 성수낙낙점,클래식,0.9010078310966492,시크,0.9785794019699097
마이쥬스 성수낙낙점,시크,0.8907240033149719,클래식,0.9777137041091919
마이쥬스 성수낙낙점,스트릿,0.8837811350822449,스트릿,0.9742896556854248
마이쥬스 성수낙낙점,스포티,0.8834630846977234,스포티,0.9704564809799194
마이쥬스 성수낙낙점,워크웨어,0.8773056268692017,워크웨어,0.9654854536056519
예빈당,미니멀,0.9505136013031006,로맨틱,0.9845333695411682
예빈당,캐주얼,0.9437500834465027,레트로,0.9843817949295044
예빈당,걸리시,0.9396029710769653,시티보이,0.9814472198486328
예빈당,고프코어,0.9364258646965027,고프코어,0.9794943332672119
예빈당,레트로,0.9303947687149048,미니멀,0.9762027859687805
예빈당,시티보이,0.9296151399612427,스포티,0.9761960506439209
예빈당,로맨틱,0.9260862469673157,클래식,0.9744420051574707
예빈당,클래식,0.9179778099060059,걸리시,0.9742553234100342
예빈당,시크,0.907394289970398,스트릿,0.9710032939910889
예빈당,스트릿,0.8997781276702881,시크,0.9709352254867554
예빈당,스포티,0.8977411985397339,캐주얼,0.9702358245849609
예빈당,워크웨어,0.8894351720809937,워크웨어,0.9461768865585327
러프러프,미니멀,0.9455935955047607,고프코어,0.9875979423522949
러프러프,캐주얼,0.9377285242080688,시티보이,0.9875051975250244
러프러프,걸리시,0.9356067776679993,걸리시,0.9873778223991394
러프러프,고프코어,0.9343138933181763,로맨틱,0.984774112701416
러프러프,시티보이,0.9262354969978333,미니멀,0.984610378742218
러프러프,레트로,0.922773003578186,레트로,0.9788198471069336
러프러프,로맨틱,0.9209786653518677,캐주얼,0.9708539843559265
러프러프,클래식,0.9078627824783325,시크,0.9669085741043091
러프러프,시크,0.8981947898864746,스포티,0.9662966132164001
러프러프,스트릿,0.8907636404037476,클래식,0.9659138917922974
러프러프,스포티,0.8904439210891724,스트릿,0.9645462036132812
러프러프,워크웨어,0.8826298713684082,워크웨어,0.953840970993042
성수동 리얼 로스팅 커피&디저트,미니멀,0.9423974752426147,로맨틱,0.9912810325622559
성수동 리얼 로스팅 커피&디저트,캐주얼,0.9351600408554077,레트로,0.9877848029136658
성수동 리얼 로스팅 커피&디저트,걸리시,0.9274877309799194,걸리시,0.985977292060852
성수동 리얼 로스팅 커피&디저트,고프코어,0.9262481927871704,시티보이,0.985916018486023
성수동 리얼 로스팅 커피&디저트,시티보이,0.9192254543304443,고프코어,0.9849523305892944
성수동 리얼 로스팅 커피&디저트,레트로,0.9180920720100403,미니멀,0.9844611883163452
성수동 리얼 로스팅 커피&디저트,로맨틱,0.9136772155761719,스포티,0.980862021446228
성수동 리얼 로스팅 커피&디저트,클래식,0.906075119972229,스트릿,0.978116512298584
성수동 리얼 로스팅 커피&디저트,시크,0.894992470741272,시크,0.9775550365447998
성수동 리얼 로스팅 커피&디저트,스트릿,0.888921856880188,클래식,0.974672794342041
성수동 리얼 로스팅 커피&디저트,스포티,0.8842363953590393,캐주얼,0.9732752442359924
성수동 리얼 로스팅 커피&디저트,워크웨어,0.8799588680267334,워크웨어,0.9661923050880432
Pauline CoffeeBar,미니멀,0.9373948574066162,레트로,0.9889074563980103
Pauline CoffeeBar,캐주얼,0.9304837584495544,시티보이,0.9860184192657471
Pauline CoffeeBar,고프코어,0.9280445575714111,로맨틱,0.9855901002883911
Pauline CoffeeBar,걸리시,0.9277239441871643,고프코어,0.9854661226272583
Pauline CoffeeBar,시티보이,0.9194383025169373,미니멀,0.9840261936187744
Pauline CoffeeBar,레트로,0.9146028757095337,클래식,0.982732892036438
Pauline CoffeeBar,로맨틱,0.9135879278182983,캐주얼,0.9810437560081482
Pauline CoffeeBar,클래식,0.8995608687400818,걸리시,0.9785555601119995
Pauline CoffeeBar,스포티,0.8875306248664856,시크,0.9778106808662415
Pauline CoffeeBar,시크,0.8865997791290283,스트릿,0.9749999642372131
Pauline CoffeeBar,스트릿,0.8827645778656006,스포티,0.9720587134361267
Pauline CoffeeBar,워크웨어,0.8744125366210938,워크웨어,0.9528778791427612
그레이박스,미니멀,0.9369267821311951,레트로,0.9869595170021057
그레이박스,캐주얼,0.9302213788032532,캐주얼,0.9851243495941162
그레이박스,걸리시,0.9279466867446899,미니멀,0.9845467805862427
그레이박스,고프코어,0.9222131371498108,로맨틱,0.9829503297805786
그레이박스,시티보이,0.9126298427581787,고프코어,0.9822269678115845
그레이박스,레트로,0.9120716452598572,걸리시,0.9806145429611206
그레이박스,로맨틱,0.9093518257141113,클래식,0.979733943939209
그레이박스,클래식,0.8966695070266724,시티보이,0.9790691137313843
그레이박스,시크,0.8858856558799744,시크,0.9781197309494019
그레이박스,스포티,0.8798722624778748,스포티,0.9752987623214722
그레이박스,스트릿,0.8777863383293152,스트릿,0.9736931324005127
그레이박스,워크웨어,0.8713254332542419,워크웨어,0.9590939879417419
도토루커피os,미니멀,0.9470492601394653,로맨틱,0.9906742572784424
도토루커피os,걸리시,0.936938464641571,시티보이,0.989426851272583
도토루커피os,캐주얼,0.9358412623405457,고프코어,0.9861101508140564
도토루커피os,고프코어,0.9342058897018433,레트로,0.9856234788894653
도토루커피os,시티보이,0.9278726577758789,스포티,0.982279896736145
도토루커피os,로맨틱,0.9231362342834473,걸리시,0.9811123609542847
도토루커피os,레트로,0.921176552772522,미니멀,0.9808527827262878
도토루커피os,클래식,0.9054599404335022,스트릿,0.9769606590270996
도토루커피os,스포티,0.8970406651496887,클래식,0.9729328751564026
도토루커피os,스트릿,0.8957234025001526,시크,0.9681703448295593
도토루커피os,시크,0.8956496119499207,캐주얼,0.9673466086387634
도토루커피os,워크웨어,0.8902113437652588,워크웨어,0.9591712355613708
누와,미니멀,0.9471665620803833,로맨틱,0.9898865222930908
누와,걸리시,0.9404340386390686,시티보이,0.9886725544929504
누와,캐주얼,0.9377962946891785,고프코어,0.9857995510101318
누와,고프코어,0.9357588887214661,레트로,0.9842574596405029
누와,시티보이,0.9289357662200928,미니멀,0.9837081432342529
누와,로맨틱,0.9246681332588196,걸리시,0.9827314019203186
누와,레트로,0.9246028661727905,스포티,0.9797836542129517
누와,클래식,0.9086223840713501,스트릿,0.9752112030982971
누와,시크,0.8993082046508789,캐주얼,0.9738014936447144
누와,스포티,0.8946931958198547,클래식,0.9727606773376465
누와,스트릿,0.8939026594161987,시크,0.9712209701538086
누와,워크웨어,0.88555908203125,워크웨어,0.9595690965652466
봄의정원 성수점,미니멀,0.9475218057632446,레트로,0.9902157187461853
봄의정원 성수점,걸리시,0.9394343495368958,로맨틱,0.9878462553024292
봄의정원 성수점,캐주얼,0.9389161467552185,시티보이,0.9865913987159729
봄의정원 성수점,고프코어,0.935368537902832,클래식,0.9846241474151611
봄의정원 성수점,시티보이,0.9279175400733948,고프코어,0.9817336201667786
봄의정원 성수점,레트로,0.9271027445793152,시크,0.9817234873771667
봄의정원 성수점,로맨틱,0.9249098896980286,스트릿,0.9808734655380249
봄의정원 성수점,클래식,0.9116291999816895,미니멀,0.980437159538269
봄의정원 성수점,시크,0.9034834504127502,스포티,0.9753724336624146
봄의정원 성수점,스트릿,0.8966391086578369,캐주얼,0.9750713109970093
봄의정원 성수점,스포티,0.8957064151763916,걸리시,0.9747098088264465
봄의정원 성수점,워크웨어,0.886620044708252,워크웨어,0.9557880759239197
그레이덕,미니멀,0.9336448907852173,미니멀,0.9858270883560181
그레이덕,캐주얼,0.9285182952880859,캐주얼,0.9853925108909607
그레이덕,걸리시,0.924859881401062,걸리시,0.9831514954566956
그레이덕,고프코어,0.9186856746673584,고프코어,0.9772911667823792
그레이덕,레트로,0.9079338908195496,레트로,0.9711512327194214
그레이덕,시티보이,0.9077666997909546,시티보이,0.9709351062774658
그레이덕,로맨틱,0.9050469398498535,로맨틱,0.9698247909545898
그레이덕,클래식,0.8936015367507935,클래식,0.9641565680503845
그레이덕,시크,0.8830054402351379,시크,0.9640529155731201
그레이덕,스포티,0.8779193758964539,스트릿,0.9586067199707031
그레이덕,스트릿,0.8756661415100098,워크웨어,0.9572208523750305
그레이덕,워크웨어,0.870625376701355,스포티,0.9561399817466736
라스베이글 성수점,미니멀,0.9304413795471191,걸리시,0.983690619468689
라스베이글 성수점,걸리시,0.9232068061828613,미니멀,0.9766089916229248
라스베이글 성수점,캐주얼,0.9227900505065918,로맨틱,0.9753144979476929
라스베이글 성수점,고프코어,0.9142962098121643,고프코어,0.9721314907073975
라스베이글 성수점,시티보이,0.9043645262718201,시티보이,0.9699286222457886
라스베이글 성수점,레트로,0.9024304151535034,캐주얼,0.969555139541626
라스베이글 성수점,로맨틱,0.901416003704071,스포티,0.968134880065918
라스베이글 성수점,클래식,0.8858980536460876,레트로,0.9680728316307068
라스베이글 성수점,시크,0.8780934810638428,스트릿,0.9625630974769592
라스베이글 성수점,스포티,0.8715343475341797,워크웨어,0.9622318148612976
라스베이글 성수점,스트릿,0.8702679872512817,시크,0.9610719680786133
라스베이글 성수점,워크웨어,0.8675888776779175,클래식,0.9598197340965271
쎈느Scene,미니멀,0.9357743859291077,걸리시,0.9852936267852783
쎈느Scene,캐주얼,0.9276038408279419,로맨틱,0.9841787815093994
쎈느Scene,걸리시,0.9254111051559448,고프코어,0.9813040494918823
쎈느Scene,고프코어,0.9208719730377197,레트로,0.981203019618988
쎈느Scene,시티보이,0.911325991153717,미니멀,0.9811223745346069
쎈느Scene,레트로,0.9101153612136841,시티보이,0.9802795648574829
쎈느Scene,로맨틱,0.9075392484664917,캐주얼,0.9751055240631104
